,hour,day_of_year,month,ghi_w_per_m2,temp_celsius,humidity_percent,wind_speed_ms
2024-06-06 07:00:00,7,158,6,180.17808356019702,21.09686851585384,89.011868075559,3.2357128043805714
2024-06-06 08:00:00,8,158,6,399.198092331407,23.00633310787045,86.1605222715769,2.5776733490754986
2024-06-06 09:00:00,9,158,6,425.8821943506557,25.160569999149857,82.96090079141564,2.616293806755021
2024-06-06 10:00:00,10,158,6,775.5768941639309,27.044640296342337,79.07099123530108,3.409070389635208
2024-06-06 11:00:00,11,158,6,882.7024690842078,28.906805275452477,74.8218300983271,2.7423035192421508
2024-06-06 12:00:00,12,158,6,377.59695792511616,29.976589221606936,70.3349424309933,2.531908000374166
2024-06-06 13:00:00,13,158,6,884.1544477926577,30.857435641777524,65.45478569592402,3.0105036834578174
2024-06-06 14:00:00,14,158,6,131.59002470477412,31.084204509472816,62.26264282398266,2.763069388139257
2024-06-06 15:00:00,15,158,6,607.2544883072537,30.747594968911454,58.951784554754106,4.058874209814495
2024-06-06 16:00:00,16,158,6,47.045203303069925,29.908745756779176,57.505950068545154,3.3043967076867324
2024-06-06 17:00:00,17,158,6,58.626634602967215,28.805076463902132,56.50665508867423,3.7651738944889477
2024-06-06 18:00:00,18,158,6,3.204000949244417e-17,27.2011517846077,56.01685894014084,3.3484838998985538
2024-06-06 19:00:00,19,158,6,0.0,25.490338503756774,57.855693204993315,2.832182812302732
2024-06-06 20:00:00,20,158,6,0.0,23.382430822141455,60.35452409451049,3.7326087184160044
2024-06-06 21:00:00,21,158,6,0.0,20.858072687763624,64.41582300776186,2.80308500271809
2024-06-06 22:00:00,22,158,6,0.0,19.384517973143073,67.394681217506,3.259836822149845
2024-06-06 23:00:00,23,158,6,0.0,17.396105973566854,72.44244981232958,3.804507775438164
2024-06-07 00:00:00,0,159,6,0.0,16.400870274459326,77.14757018925458,3.8934908675738478
2024-06-07 01:00:00,1,159,6,0.0,15.609954874421737,80.79188741582445,3.6353191811357064
2024-06-07 02:00:00,2,159,6,0.0,15.307198641442264,85.2659822030468,3.103060127673547
2024-06-07 03:00:00,3,159,6,0.0,15.38515966616755,87.42663669193493,2.774053066876608
2024-06-07 04:00:00,4,159,6,0.0,16.435720211712425,89.47276690356577,3.819379778382512
2024-06-07 05:00:00,5,159,6,0.0,17.728063446072483,90.13219512615136,3.385049572399856
2024-06-07 06:00:00,6,159,6,3.2173693126928606e-17,19.25861515372712,90.71992253301121,3.08111327768135
2024-06-07 07:00:00,7,159,6,121.7115680928722,21.07468087892395,89.22408885883752,3.4203537825446104
2024-06-07 08:00:00,8,159,6,398.2935931058858,22.96359775222539,86.0354035713131,3.5285907213732335
2024-06-07 09:00:00,9,159,6,612.5641463157087,25.379016695981193,83.18195881212411,2.509898420718527
2024-06-07 10:00:00,10,159,6,768.0786793478267,27.16674916792294,78.5070124687789,2.8667358794322535
2024-06-07 11:00:00,11,159,6,171.3652316296485,29.0092305855585,74.32562825061054,3.8901727430165347
2024-06-07 12:00:00,12,159,6,916.6755880978069,30.33679712640405,69.53710625539271,3.4774699776207805
2024-06-07 13:00:00,13,159,6,127.14085770499294,30.82385492409805,65.3983092666945,3.216905947631741
2024-06-07 14:00:00,14,159,6,778.7496545547613,31.3784151535065,62.11126149105934,2.9803189638155447
2024-06-07 15:00:00,15,159,6,603.3719769784273,30.889820307780194,58.757868945410486,3.7406572440048818
2024-06-07 16:00:00,16,159,6,397.8649131318089,29.990888649252334,56.65567986808932,3.8959954724889028
2024-06-07 17:00:00,17,159,6,58.40401290634755,28.742229984004325,55.64879895818518,4.04691566010515
2024-06-07 18:00:00,18,159,6,3.194444166317185e-17,27.196966605162512,56.15034770254386,3.8530443822490485
2024-06-07 19:00:00,19,159,6,0.0,25.237301416532617,57.46443646969504,2.570704498362263
2024-06-07 20:00:00,20,159,6,0.0,23.30551486982942,60.45762605705593,3.1158091997010846
2024-06-07 21:00:00,21,159,6,0.0,20.95178117154279,63.60542624907111,3.0293580821966026
2024-06-07 22:00:00,22,159,6,0.0,19.212111656763447,67.68618535184358,2.821408584818936
2024-06-07 23:00:00,23,159,6,0.0,17.71701652808436,72.58358708180654,3.3065692431236364
2024-06-08 00:00:00,0,160,6,0.0,16.26741371465894,77.24152684785152,3.519667176166327
2024-06-08 01:00:00,1,160,6,0.0,15.667742524146897,80.7496575925824,3.806772934611134
2024-06-08 02:00:00,2,160,6,0.0,15.31156510536411,85.20012318666721,2.6565860040041693
2024-06-08 03:00:00,3,160,6,0.0,15.212704124018744,87.54053307250332,2.5431011540253263
2024-06-08 04:00:00,4,160,6,0.0,16.074875904399384,90.22516291956333,2.975357447840753
2024-06-08 05:00:00,5,160,6,0.0,17.426317620825884,90.62645515702879,3.8574767206915053
2024-06-08 06:00:00,6,160,6,5.834758459331685e-18,18.922846943299522,91.01655556626483,2.8190775143715117
2024-06-08 07:00:00,7,160,6,26.43279329277439,21.27825930022347,89.0677950865784,3.230771295344592
2024-06-08 08:00:00,8,160,6,297.4694092401404,23.01407812191641,86.493962739561,3.2104637106351324
2024-06-08 09:00:00,9,160,6,70.82117178680782,25.163579996424396,83.17192176412199,3.14720443790205
2024-06-08 10:00:00,10,160,6,438.70057761113105,27.35514647517955,78.71382573355828,3.9129834430479287
2024-06-08 11:00:00,11,160,6,883.6829687919067,28.84154881905116,74.12707308400778,3.0909932201932127
2024-06-08 12:00:00,12,160,6,761.6703769593215,30.0353392958973,69.58142356783098,4.033711459034902
2024-06-08 13:00:00,13,160,6,138.77976508382167,30.675055186114083,65.50662480363958,3.1595039584805087
2024-06-08 14:00:00,14,160,6,782.3358496739089,30.91884069560348,61.65125513305635,3.7817678895189446
2024-06-08 15:00:00,15,160,6,438.393730969338,31.121541691647142,58.399283086134815,2.8873015902651082
2024-06-08 16:00:00,16,160,6,172.08260062356524,29.83403673916944,56.973990668108314,3.3624002927848813
2024-06-08 17:00:00,17,160,6,52.09404209509048,28.768957732952288,56.21649114334405,2.9274628750922305
2024-06-08 18:00:00,18,160,6,3.2417362009740776e-17,27.043942319336782,56.36607881423826,3.494025030866993
2024-06-08 19:00:00,19,160,6,0.0,25.44236126638424,57.49783888234644,3.4295686920846977
2024-06-08 20:00:00,20,160,6,0.0,23.067582493645975,60.54192437171589,3.8745187429289123
2024-06-08 21:00:00,21,160,6,0.0,21.06023918594592,63.71888717758539,3.0954419730347076
2024-06-08 22:00:00,22,160,6,0.0,19.032248854069593,68.28841326062486,3.8703626512055624
2024-06-08 23:00:00,23,160,6,0.0,17.59195677733148,72.67890334891678,3.912250483197977
2024-06-09 00:00:00,0,161,6,0.0,16.22934998130794,76.693911720367,3.1888539335410626
2024-06-09 01:00:00,1,161,6,0.0,15.337350893073415,81.25763535354086,2.837902553539439
2024-06-09 02:00:00,2,161,6,0.0,15.001838119523365,84.8104237747142,3.153298112426672
2024-06-09 03:00:00,3,161,6,0.0,15.307410602723854,87.9139771396196,2.7113778401738946
2024-06-09 04:00:00,4,161,6,0.0,16.438562909405473,90.16067443219184,3.9478309198723895
2024-06-09 05:00:00,5,161,6,0.0,17.323014353422018,91.12310514084302,3.5400551518099888
2024-06-09 06:00:00,6,161,6,3.255898545264306e-17,19.32479931414983,90.56014024357395,3.4721830611928293
2024-06-09 07:00:00,7,161,6,182.9840789734804,20.84011894088938,88.59075722939576,3.100066229896951
2024-06-09 08:00:00,8,161,6,74.43675994178635,23.254138255908046,86.68492912938974,3.4514450255364295
2024-06-09 09:00:00,9,161,6,604.4908500052563,25.062242458365116,82.94462165175254,3.6703897000109156
2024-06-09 10:00:00,10,161,6,767.5329921946277,27.12948669537055,79.27734403073876,2.9727578680738245
2024-06-09 11:00:00,11,161,6,884.7707093857433,28.610044178661106,74.4545879674216,2.863956639954595
2024-06-09 12:00:00,12,161,6,920.7586521246355,29.996567382108736,70.37879886380841,3.7729519116218264
2024-06-09 13:00:00,13,161,6,874.5461710942236,30.76022416838668,65.95099345972008,3.3766518711061693
2024-06-09 14:00:00,14,161,6,249.02661490236517,31.343373782901594,61.32930578794174,3.8290022795147576
2024-06-09 15:00:00,15,161,6,611.1401956453044,30.624612043414345,59.49736812303594,3.477734705967671
2024-06-09 16:00:00,16,161,6,245.69126138575766,30.260737576587722,57.13290169268962,2.974443705194881
2024-06-09 17:00:00,17,161,6,182.74466683064526,28.570637424755997,56.27610356544533,3.3083188011975526
2024-06-09 18:00:00,18,161,6,3.2463651711021564e-17,27.25534639147314,56.465107974746616,3.391987099899658
2024-06-09 19:00:00,19,161,6,0.0,25.352609716896023,57.88414259163412,3.1002455149338437
2024-06-09 20:00:00,20,161,6,0.0,23.184661606642937,59.94468095291475,2.6653120050561814
2024-06-09 21:00:00,21,161,6,0.0,21.291654202665104,64.0544063935845,3.4006886201771818
2024-06-09 22:00:00,22,161,6,0.0,19.2568947006624,68.19001348395852,3.10846841007819
2024-06-09 23:00:00,23,161,6,0.0,17.58662082770976,71.94862383155977,3.547016569457795
2024-06-10 00:00:00,0,162,6,0.0,16.233653462201996,77.29461622393377,3.3602201078948624
2024-06-10 01:00:00,1,162,6,0.0,15.263809482812974,81.2009034501374,3.8062687578602175
2024-06-10 02:00:00,2,162,6,0.0,14.896399131435148,85.31073797092898,3.0584769803703207
2024-06-10 03:00:00,3,162,6,0.0,15.522598722804252,87.40918271295016,3.1488412789806524
2024-06-10 04:00:00,4,162,6,0.0,16.319781424749372,90.18550689519742,2.499761630282794
2024-06-10 05:00:00,5,162,6,0.0,17.297360020258882,91.32065324774494,3.152005637907891
2024-06-10 06:00:00,6,162,6,1.0866594368818532e-17,19.050802107466318,90.20880807255945,2.8818953129450833
2024-06-10 07:00:00,7,162,6,19.031486616920738,21.040428269530427,88.95892055441475,3.2725168156726787
2024-06-10 08:00:00,8,162,6,155.51183782984626,22.924601598134974,86.2226334938605,3.867937169428094
2024-06-10 09:00:00,9,162,6,606.3324331968332,25.195657819844765,82.56564243772694,2.5466805939299797
2024-06-10 10:00:00,10,162,6,184.4613461564093,26.942361660337806,78.70650864047069,2.6968741057278094
2024-06-10 11:00:00,11,162,6,696.622144060299,28.78335391327581,74.27089870203484,3.639255994620022
2024-06-10 12:00:00,12,162,6,917.1817171215516,30.07108174746602,69.8246108289662,2.8347050383302594
2024-06-10 13:00:00,13,162,6,604.9934360927195,30.757491144438056,65.84165014773072,2.6147341141426836
2024-06-10 14:00:00,14,162,6,199.8596167375868,31.29955698440051,62.17332910282661,3.9887226013403105
2024-06-10 15:00:00,15,162,6,394.25302377699546,30.95361447755017,59.02835099377763,2.562757341774942
2024-06-10 16:00:00,16,162,6,295.3302582563448,29.874274954134396,56.82020117220044,2.9158016748062803
2024-06-10 17:00:00,17,162,6,180.2866905372503,28.81512186172025,55.61938192717287,2.5583585686049517
2024-06-10 18:00:00,18,162,6,2.7022947783981512e-17,27.276272376143552,56.63274073068611,3.6612432486770925
2024-06-10 19:00:00,19,162,6,0.0,24.983325995703314,57.89132011933402,3.417204086613285
2024-06-10 20:00:00,20,162,6,0.0,22.877865428805425,60.62314448937182,2.6587811005707795
2024-06-10 21:00:00,21,162,6,0.0,20.995699282142464,63.537152544547574,3.5214308594571957
2024-06-10 22:00:00,22,162,6,0.0,19.249895563630137,67.8194650041679,2.8985439046683994
2024-06-10 23:00:00,23,162,6,0.0,17.247265779656765,72.9863979163995,3.562887049130028
2024-06-11 00:00:00,0,163,6,0.0,16.071319058311104,77.30890683758454,2.5075108933719217
2024-06-11 01:00:00,1,163,6,0.0,15.32527187576367,80.7678533678195,3.2113263503756047
2024-06-11 02:00:00,2,163,6,0.0,15.216013195576101,84.79243513065171,3.7912339200853946
2024-06-11 03:00:00,3,163,6,0.0,15.202043368905322,87.82391493037493,3.2012202465777797
2024-06-11 04:00:00,4,163,6,0.0,16.07609577495394,89.82686265457733,2.8841068401025827
2024-06-11 05:00:00,5,163,6,0.0,17.44502388876404,90.37779069954169,2.6146632011150284
2024-06-11 06:00:00,6,163,6,3.254904265566815e-17,19.224243746916567,89.94567599516606,3.4596253565070034
2024-06-11 07:00:00,7,163,6,181.80864542175092,21.187928708277227,89.09416372619539,2.681467149176851
2024-06-11 08:00:00,8,163,6,397.2492469476979,23.116055628873294,86.7843076679001,3.747500577634171
2024-06-11 09:00:00,9,163,6,314.75465871136066,25.398412746425016,82.72118370929462,2.9339324966157356
2024-06-11 10:00:00,10,163,6,543.8293186380522,27.12989745319282,78.45872836619401,2.8936039635812616
2024-06-11 11:00:00,11,163,6,770.8146098751783,28.866521701617096,74.4202009941943,3.4201739592703855
2024-06-11 12:00:00,12,163,6,695.0377365893377,30.061787600893805,70.44461666297192,3.865095869046099
2024-06-11 13:00:00,13,163,6,890.0071118265804,30.91583323702283,65.84848329244659,3.6338787573940166
2024-06-11 14:00:00,14,163,6,142.54592591673804,31.153232774470425,61.489463394462874,3.1602990911957147
2024-06-11 15:00:00,15,163,6,226.52260443503593,30.81017128786537,59.35867793619975,3.3882677748446284
2024-06-11 16:00:00,16,163,6,82.56701354306156,30.2552317579571,56.88587123611197,3.350309497254993
2024-06-11 17:00:00,17,163,6,180.28316643046873,28.893832038251468,55.99109603933246,3.6237486024016468
2024-06-11 18:00:00,18,163,6,3.2512665317321516e-17,27.32174667856264,56.70386315837455,3.997462967572091
2024-06-11 19:00:00,19,163,6,0.0,25.353185238593117,57.63823576869415,2.5410139554243614
2024-06-11 20:00:00,20,163,6,0.0,23.334212880923733,60.80489408378994,3.313629751308406
2024-06-11 21:00:00,21,163,6,0.0,21.201565977677767,63.88152925987405,3.7769877814964556
2024-06-11 22:00:00,22,163,6,0.0,19.250657773578556,67.80636231039853,2.9519018216247535
2024-06-11 23:00:00,23,163,6,0.0,17.249918268176604,71.99880117526914,2.718944685254645
2024-06-12 00:00:00,0,164,6,0.0,16.318164287319426,77.20761715257163,2.605057812989676
2024-06-12 01:00:00,1,164,6,0.0,15.21320325458516,81.40198689220882,3.0495432905941744
2024-06-12 02:00:00,2,164,6,0.0,14.956892047486607,84.65175425057686,3.559350479013749
2024-06-12 03:00:00,3,164,6,0.0,15.138366432427928,87.92877950691413,3.093912602188803
2024-06-12 04:00:00,4,164,6,0.0,16.395289352732444,89.83866652335182,3.2063195671894182
2024-06-12 05:00:00,5,164,6,0.0,17.212294873143147,91.36721855798237,3.5517109953156427
2024-06-12 06:00:00,6,164,6,2.0337758083543888e-17,19.188244039848932,90.52987587512365,3.026274069602445
2024-06-12 07:00:00,7,164,6,180.69641049184196,20.954142970813756,88.88272767644008,2.5980203897141325
2024-06-12 08:00:00,8,164,6,43.84486254353564,23.24446157850482,86.5972539667237,2.553330971528562
2024-06-12 09:00:00,9,164,6,601.4561013393724,25.31604220189018,82.52340197653533,3.059958566115036
2024-06-12 10:00:00,10,164,6,771.3687511223276,26.956715827399865,78.59363135813918,3.0106816610704064
2024-06-12 11:00:00,11,164,6,732.2956675465307,28.61085535946749,74.54287574183145,3.4019728955907813
2024-06-12 12:00:00,12,164,6,407.19391136677734,29.81030521803137,70.14549746657957,3.435888935720776
2024-06-12 13:00:00,13,164,6,891.2250972253921,30.767426437874125,65.74856583932883,3.2016501557551007
2024-06-12 14:00:00,14,164,6,773.9482353103448,31.125647538207616,61.449965022513766,3.9711990596905173
2024-06-12 15:00:00,15,164,6,231.23255420890516,30.729005517777374,59.42285227809898,3.038738166416556
2024-06-12 16:00:00,16,164,6,232.1491055136807,30.24251919738669,57.0094596492371,2.7490826209601837
2024-06-12 17:00:00,17,164,6,127.05331876656561,28.743618360194947,55.82238577772754,2.789347944461705
2024-06-12 18:00:00,18,164,6,1.942522327545562e-17,26.85838200774161,56.9846713406854,2.505636287022329
2024-06-12 19:00:00,19,164,6,0.0,25.202699904661262,58.1378939951794,3.7663378607966953
2024-06-12 20:00:00,20,164,6,0.0,22.912450744594796,60.62079702842885,2.552368273122652
2024-06-12 21:00:00,21,164,6,0.0,21.062295323757194,64.1240632340471,2.9222910143304093
2024-06-12 22:00:00,22,164,6,0.0,19.111446461442547,67.72472780052038,3.3206995787626346
2024-06-12 23:00:00,23,164,6,0.0,17.48813869382026,72.81951249656616,2.9351963692851495
2024-06-13 00:00:00,0,165,6,0.0,16.381010564423317,77.24592372431793,3.028354023583996
2024-06-13 01:00:00,1,165,6,0.0,15.435102098743291,81.59110033516198,3.2521100796044333
2024-06-13 02:00:00,2,165,6,0.0,15.100356015617644,85.20362747739432,2.809934829162829
2024-06-13 03:00:00,3,165,6,0.0,15.61027615410289,87.4454582387165,2.93720661273135
2024-06-13 04:00:00,4,165,6,0.0,16.020905560372725,89.75754240032906,3.398688439469584
2024-06-13 05:00:00,5,165,6,0.0,17.4131614848418,90.28474162192775,3.1186780608624733
2024-06-13 06:00:00,6,165,6,3.20493705366374e-17,19.056606179939518,90.68920586839673,3.938359583799076
2024-06-13 07:00:00,7,165,6,62.76077492709536,21.168562558640772,89.3836374080542,2.597692610544604
2024-06-13 08:00:00,8,165,6,46.000471045193784,23.246176100731077,85.86976037453918,3.8421013042016647
2024-06-13 09:00:00,9,165,6,166.82797852657782,25.23958913756548,83.41891238666572,4.048003016878072
2024-06-13 10:00:00,10,165,6,767.970294101857,27.30597324531121,78.36191410335292,2.7161864620412035
2024-06-13 11:00:00,11,165,6,674.4173996286464,28.9278189978263,74.04951512442344,3.820867301619928
2024-06-13 12:00:00,12,165,6,911.7947435792208,30.220368288629672,69.95648519949825,3.7249902109289175
2024-06-13 13:00:00,13,165,6,487.74589453855214,30.91870112142083,65.16119122129174,2.8954564010866948
2024-06-13 14:00:00,14,165,6,178.60703742309238,31.000960501294884,62.219879100811596,3.8461855742260886
2024-06-13 15:00:00,15,165,6,244.98701222461847,30.859837711935988,58.9795953325538,4.080103642833115
2024-06-13 16:00:00,16,165,6,197.27666675593485,30.00617189352453,56.77065497014249,3.282004165868502
2024-06-13 17:00:00,17,165,6,159.3103505157196,28.77116163260357,56.113206846438814,3.858133343529418
2024-06-13 18:00:00,18,165,6,1.1644969069371615e-17,27.00850805112339,56.30615115749899,3.8102565722674435
2024-06-13 19:00:00,19,165,6,0.0,25.33105910588241,57.5265196014994,3.249360962005264
2024-06-13 20:00:00,20,165,6,0.0,23.167872930460806,60.18759050037209,2.6754251257269597
2024-06-13 21:00:00,21,165,6,0.0,20.865420538306147,63.74016715376136,2.9904051036458803
2024-06-13 22:00:00,22,165,6,0.0,19.167542683449017,67.5025491152935,3.7816832332457517
2024-06-13 23:00:00,23,165,6,0.0,17.215753753247636,72.18156587662494,2.802167852790372
2024-06-14 00:00:00,0,166,6,0.0,15.95452874142788,76.62157388051844,3.508896128564757
2024-06-14 01:00:00,1,166,6,0.0,15.215910149198335,81.20263335937267,3.264439535770199
2024-06-14 02:00:00,2,166,6,0.0,15.030785633267259,84.63017567100313,2.485085839762951
2024-06-14 03:00:00,3,166,6,0.0,15.252440465625542,88.20007821419036,3.611582219178529
2024-06-14 04:00:00,4,166,6,0.0,16.13334145076723,89.65979579311202,2.952311264317268
2024-06-14 05:00:00,5,166,6,0.0,17.350095820598302,91.1932398185832,3.0303473234764784
2024-06-14 06:00:00,6,166,6,1.3960027308776377e-17,19.059206342206092,90.92193764938315,3.297874309466838
2024-06-14 07:00:00,7,166,6,35.26837060706417,20.91908326849962,88.9834424817843,3.4021310789079964
2024-06-14 08:00:00,8,166,6,218.53989775027046,22.906804248659597,86.16825760979016,3.901697849944223
2024-06-14 09:00:00,9,166,6,600.8953826602949,25.183475517422902,83.2395493572987,3.4943730660647088
2024-06-14 10:00:00,10,166,6,591.7684635676083,27.245980758546555,78.88385652547312,3.453613258875899
2024-06-14 11:00:00,11,166,6,890.8098313228894,28.563246174272173,74.11683242614163,3.5302369286775415
2024-06-14 12:00:00,12,166,6,914.64650508449,29.948817818802734,69.99905126261399,3.0825701308733455
2024-06-14 13:00:00,13,166,6,197.9135593623329,30.96532320503364,65.88726933377369,3.527932358570022
2024-06-14 14:00:00,14,166,6,775.7330296156182,31.05349439010841,62.27436034948749,3.423967562339368
2024-06-14 15:00:00,15,166,6,600.9605871395245,30.866587253471415,58.49832698731491,3.8748836833629916
2024-06-14 16:00:00,16,166,6,398.93971665454524,30.046455926387686,56.830807711099396,3.6562932514114688
2024-06-14 17:00:00,17,166,6,53.40025064627508,28.593535348173923,56.606310474508334,2.8917298363082646
2024-06-14 18:00:00,18,166,6,2.1320457691548575e-17,26.95062387973382,56.975093024897596,3.7761943650501735
2024-06-14 19:00:00,19,166,6,0.0,25.23666454890666,58.26260564113068,2.5741236444003537
2024-06-14 20:00:00,20,166,6,0.0,22.841131752927165,60.86840404841155,3.1064456063740353
2024-06-14 21:00:00,21,166,6,0.0,21.17226474020676,63.92354030443253,3.019818567671774
2024-06-14 22:00:00,22,166,6,0.0,19.060536267180225,68.04153850535558,3.578401726298684
2024-06-14 23:00:00,23,166,6,0.0,17.216557175050774,72.07495879033769,3.7806310799150133
2024-06-15 00:00:00,0,167,6,0.0,16.306723606589085,76.68410788081694,3.6706629279014193
2024-06-15 01:00:00,1,167,6,0.0,15.580724655864069,81.57992601427341,3.677793260154039
2024-06-15 02:00:00,2,167,6,0.0,15.035568260203647,85.16433291702845,2.6722569598752703
2024-06-15 03:00:00,3,167,6,0.0,15.359423125523032,87.50773152795769,3.3832332353839814
2024-06-15 04:00:00,4,167,6,0.0,16.37989122076805,89.31974753408915,3.6636258035047624
2024-06-15 05:00:00,5,167,6,0.0,17.65787594317524,90.3605543463849,3.154704174909625
2024-06-15 06:00:00,6,167,6,3.2105779035425056e-17,18.878205063617685,90.50298261498253,3.9160958898799736
2024-06-15 07:00:00,7,167,6,183.14075065307114,20.84419035008613,88.93772104542742,3.0982485719710104
2024-06-15 08:00:00,8,167,6,403.44124696219274,22.897752251605528,86.3093568565336,2.703995321352177
2024-06-15 09:00:00,9,167,6,600.7997038555865,25.077023007282268,83.45081942769008,3.1861744196889026
2024-06-15 10:00:00,10,167,6,219.76579157068667,26.911234971853077,79.27547010331979,2.6181475013624875
2024-06-15 11:00:00,11,167,6,431.2697650198728,28.48958925310478,74.1775596103102,2.790926911804769
2024-06-15 12:00:00,12,167,6,684.5452841059173,29.848128656853767,70.15820665926418,3.8867890105413463
2024-06-15 13:00:00,13,167,6,876.0347119111916,30.869252895235242,65.55347191423067,3.196700728259272
2024-06-15 14:00:00,14,167,6,769.0916004471901,31.051240029222356,62.2049428430672,2.7623916361889536
2024-06-15 15:00:00,15,167,6,146.28859523676965,30.632633729299375,58.82321548927201,2.932112392768421
2024-06-15 16:00:00,16,167,6,198.02969517399634,30.00273353207335,57.068775578906035,3.4885565796742624
2024-06-15 17:00:00,17,167,6,46.508910847623,28.620069971763606,56.24827006102182,3.4634304670839327
2024-06-15 18:00:00,18,167,6,2.583790818078059e-17,27.041475112388273,56.91944769575299,3.263376614265571
2024-06-15 19:00:00,19,167,6,0.0,25.374206716913157,57.52633547041189,3.3298544221950594
2024-06-15 20:00:00,20,167,6,0.0,23.212537925171745,60.64480651840381,2.661572829084218
2024-06-15 21:00:00,21,167,6,0.0,20.8151884421554,63.67556736785694,2.7668906415839185
2024-06-15 22:00:00,22,167,6,0.0,19.209829344880113,68.26315432503101,3.300542413789715
2024-06-15 23:00:00,23,167,6,0.0,17.189559529082,72.77222356172454,3.0431701989758855
2024-06-16 00:00:00,0,168,6,0.0,15.946162193036905,76.81825885719346,2.8244343672922945
2024-06-16 01:00:00,1,168,6,0.0,15.495674162374947,81.02531086257417,3.295968715233527
2024-06-16 02:00:00,2,168,6,0.0,14.8497904053843,85.21496664149805,3.092402026781845
2024-06-16 03:00:00,3,168,6,0.0,15.34162012300863,87.80380513163074,3.354959131286006
2024-06-16 04:00:00,4,168,6,0.0,16.158043095710802,90.26709560905054,3.770012399773841
2024-06-16 05:00:00,5,168,6,0.0,17.21477080090517,90.80767739702614,3.722730739239406
2024-06-16 06:00:00,6,168,6,6.5065714779044965e-18,19.137984835614855,90.67706610596471,3.9895136168713177
2024-06-16 07:00:00,7,168,6,115.7589325152421,21.11328913627058,89.35552612427426,2.8039147565536693
2024-06-16 08:00:00,8,168,6,397.7469733225152,22.870924869558593,86.64564546992752,2.9527791268059302
2024-06-16 09:00:00,9,168,6,608.6833567001516,25.35362618921853,83.00915545883217,3.1517118128388995
2024-06-16 10:00:00,10,168,6,554.9947073516207,26.965398617630186,78.55454951247049,3.604180962808241
2024-06-16 11:00:00,11,168,6,493.29257994182194,28.960632440540657,74.77595493777562,2.7410392167361906
2024-06-16 12:00:00,12,168,6,818.4553690139044,29.870447681689573,70.04919040226977,2.752134975257818
2024-06-16 13:00:00,13,168,6,602.4640790456541,30.577707987369585,66.07642163232909,3.26862774915406
2024-06-16 14:00:00,14,168,6,768.4083123977568,30.98390471326259,62.104300639357895,3.3389280197703064
2024-06-16 15:00:00,15,168,6,368.60349472920075,30.869597002857937,59.11230289777216,3.2604450738555477
2024-06-16 16:00:00,16,168,6,87.41240897177876,29.91627684776435,56.68096367591954,3.5839611853855327
2024-06-16 17:00:00,17,168,6,182.01986790383546,28.66934214056526,56.3392073675333,3.1912840352156535
2024-06-16 18:00:00,18,168,6,2.7388506858416067e-17,26.941635003647143,56.99302537709285,2.9386802543468455
2024-06-16 19:00:00,19,168,6,0.0,24.898465399525374,58.39294121950393,3.189839821037014
2024-06-16 20:00:00,20,168,6,0.0,22.90553322829315,60.65888492229242,3.4913955773629133
2024-06-16 21:00:00,21,168,6,0.0,21.18985831866375,63.603138618968124,2.5712695458932027
2024-06-16 22:00:00,22,168,6,0.0,19.13128934604531,67.8324265454903,2.6882236470604717
2024-06-16 23:00:00,23,168,6,0.0,17.584643677294203,72.81941242866729,3.0243267852966027
2024-06-17 00:00:00,0,169,6,0.0,15.914658741559155,76.61255343998543,3.9031560487686052
2024-06-17 01:00:00,1,169,6,0.0,15.111993714297222,80.90949156284215,2.719938595859823
2024-06-17 02:00:00,2,169,6,0.0,14.982786552322374,84.96974117807521,3.1564174340550935
2024-06-17 03:00:00,3,169,6,0.0,15.54135641356038,87.69572327100086,3.8351639852559467
2024-06-17 04:00:00,4,169,6,0.0,15.909586127126772,90.06517474496911,3.4735481120845457
2024-06-17 05:00:00,5,169,6,0.0,17.471392617181003,90.73165989910734,2.5704121729851686
2024-06-17 06:00:00,6,169,6,5.665327283410684e-18,19.03063599050437,90.5245666268434,3.6006379965273902
2024-06-17 07:00:00,7,169,6,31.771999147554162,20.79818985163909,88.99706322313403,3.1667875823557305
2024-06-17 08:00:00,8,169,6,396.29878539657244,23.124464399611092,86.73805660117773,3.010534732945754
2024-06-17 09:00:00,9,169,6,606.5890607185991,24.8958269758138,83.59135230054399,2.6578094953362754
2024-06-17 10:00:00,10,169,6,612.7610709138528,27.110927570024632,79.32410168263462,2.9210502121455995
2024-06-17 11:00:00,11,169,6,282.32149886006954,28.801024531349917,74.61293705544387,3.7978087864753576
2024-06-17 12:00:00,12,169,6,918.9376169714044,30.023162299412416,70.33920267259106,3.737275563344792
2024-06-17 13:00:00,13,169,6,874.8429937307944,30.684183508253618,66.23463377009067,3.289971567516273
2024-06-17 14:00:00,14,169,6,379.89964583646497,30.969694059371232,61.631027444659146,3.503335418360011
2024-06-17 15:00:00,15,169,6,311.3097233364718,30.75381498625831,59.167659998250976,3.6425024241721844
2024-06-17 16:00:00,16,169,6,265.9478561231573,29.748786997938815,56.99629647673975,3.6967801065780006
2024-06-17 17:00:00,17,169,6,156.6092222232908,28.5067788249639,56.31081457588739,2.568421112551551
2024-06-17 18:00:00,18,169,6,5.654052267307599e-18,26.89885595578221,56.85510177391634,2.9448677922625666
2024-06-17 19:00:00,19,169,6,0.0,25.110169862162678,58.16675396508708,3.706553802658935
2024-06-17 20:00:00,20,169,6,0.0,23.232046737178884,60.02748702620678,2.481967675424551
